image_name|comment_number|comment|corrected_comment
1189977786.jpg|0|One dog is jumping into a pool while another runs along side the pool 's edge .|
1190083977.jpg|0|A young boy , wearing shorts and a red tank top , is sliding down a mountain of snow , riding a board on his belly .|
119082045.jpg|0|A man and a woman locking arms ( wearing expensive clothing ) next to glass display ( perhaps retail stores ) on the sidewalk in an urban setting .|
1190951807.jpg|0|A man wearing an orange construction hat wipes his face , while another man in an orange construction hat hoists something up on a chain pulley , while standing in front of some fire .|
1191338263.jpg|0|A woman with an umbrella is sitting at a station , with an Aquos commercial on the wall .|
1191423753.jpg|0|Two people standing in front of a yellow building with a painted mural of an athlete , a rock group , and graffiti .|
11914981.jpg|0|a man , a woman , and a younger girl are moving a device with a conveyor belt|
1191939974.jpg|0|A man wearing a construction hat and gloves works with machinery .|
1192725687.jpg|0|A homeless man holding up a sign with his request for money and his reasons for asking .|
1193116658.jpg|0|A young girl rides a unicycle next to another riding a scooter on a busy street .|
1193547352.jpg|0|Two climbers attempting to climb a steep , snow-covered peak , nearing the top , where two other climbers await them .|
119364730.jpg|0|A man with a determined look on his face holds a small wooden hammer while wearing a bib displaying a large red crab , another red crustacean held in his hand while another man sits and holds some food behind him .|
1193746118.jpg|0|A family is standing on a stone bridge and watching the father jump off , there is a forest in the background .|
119534510.jpg|0|A person in a brown jacket is sitting on a pier by the water reading .|
1195966967.jpg|0|A man playing a guitar and a man dancing are entertaining a couple sitting on a ledge by the street .|
1196432301.jpg|0|A half dozen construction workers stand beside a large piece of equipment .|
1196602179.jpg|0|A woman ventriloquist is playing with her colorful green and red dragon in a beautiful garden backdrop .|
1196696476.jpg|0|A group of mixed aged people are sitting on the sidewalk waiting in a line .|
1196746186.jpg|0|A woman in a jacket walks on the beach in someone 's footprints while holding her shoes in her hands .|
1196886054.jpg|0|A group of people , a wedding party including a bride and groom , are walking down a path lined by benches and surrounded by grass and trees .|
1197800988.jpg|0|A woman in a purple jacket is eating a snack at a table behind the tree .|
119805497.jpg|0|A man in a white shirt and a woman in a black shirt are standing in front of a store .|
1198194316.jpg|0|A man in a black shirt and jeans walks beside a woman in black pants and a flowery shirt in front of a refreshment stand with others walking nearby .|
1199376686.jpg|0|A man wearing a blue jacket and glasses holds the handrail while climbing the stairs .|
1199847613.jpg|0|Three people dressed in white clothing in caps giving three other people dressed in white clothing and caps a piggyback ride .|
120058071.jpg|0|A crowd of people are sitting on a bench beside a white statue of a man 's head in a park like setting while four pigeons look on .|
1201218421.jpg|0|A young female is sitting in a chair on the beach , while reading a book with her feet in the sand .|
1202620814.jpg|0|People are boarding a train that 's painted yellow on the front .|
120286774.jpg|0|Two toddler boys , one in a plaid shirt , the other wearing a t-shirt and bib , are seated in yellow chairs embedded in a table .|
120394296.jpg|0|A bunch of people with little white hats are sitting in a park .|
120474559.jpg|0|A man is sitting in front of a computer monitor holding a keyboard and looking at the camera .|
1204996216.jpg|0|A little boy in a red shirt sitting on a wooden picnic table bench .|
120538235.jpg|0|A man in a striped red polo shirt , tan khakis , and a Nike visor is surrounded by a crowd of onlookers as he finishes a golf swing .|
120542286.jpg|0|Two men stand at a chalkboard that forms part of a stone wall in front of a number of tables and chairs of which only a few are occupied .|
120545123.jpg|0|Some people with black belts , or black and red belts , are performing martial arts on a green mat .|
120545125.jpg|0|Female black belt martial artists performs outside on a gray day with weapon on a mat while spectators and other martial artists including 3 children look on .|
120545126.jpg|0|Several young adults performing in martial arts clothing .|
1205490378.jpg|0|A view from above of a young woman sitting behind a green both under a sign offering programs and ice cream .|
1206506157.jpg|0|Two dogs are playing rough in a green field of grass .|
1207159468.jpg|0|A boy in a blue shirt is posing in front of an igloo type building with a person dangling from a rope above the building .|
120764850.jpg|0|A baby on the floor laughing at an older another child .|
120778976.jpg|0|Inside a gymnasium , martial artists in protective gear face off with naginata pole arms .|
120889725.jpg|0|A couple sits on a ledge to the left of a large tower of pink , purple and blue cotton candy .|
1211015912.jpg|0|a girl in yellow dress is standing with her eyes closed in a busy park .|
1211184847.jpg|0|Several men are working on tiles together while sitting on the floor .|
1211196579.jpg|0|A woman in a yellow hat , blue shorts and purple shirt sits with a woman wearing green shorts , a white shirt and pink hat on a stone wall .|
121178216.jpg|0|A man on a utility lift is standing in the tree branches .|
12118309.jpg|0|Two men with dark hair wearing glasses and black shirts eat bread while holding their hands up to the camera .|
121197973.jpg|0|A man in some sort of establishment , smiling while he is taking off or putting on glasses .|
1212131969.jpg|0|A boy watches a woman walking amidst many concrete boxes .|
1212658333.jpg|0|A young child is doing a handstand out on the street .|
1213185795.jpg|0|A man in a gray and yellow jacket stands behind the counter at Boston Belle .|
1213336750.jpg|0|A man takes a picture of another man in an open area just off of a busy street .|
121335612.jpg|0|An elderly man kayaking in a body of water with a cute bird on the corner of his little boat .|
12142386.jpg|0|A clown in a red and green shirt , yellow tie , juggles four small balls .|
12142391.jpg|0|A man in a pink plaid shirt , holds a blue object , a green object and a red object that are often used for juggling .|
1215318051.jpg|0|Five adults are playing cards while sitting outside at a picnic table in their backyard .|
1215334959.jpg|0|A man , woman , girl , and boy sit on a concrete bench by a beach .|
121551810.jpg|0|Two men , in the woods , cook something in a can over an open fire .|
121556607.jpg|0|Three men in cold-weather styled clothing walking down a road .|
121556804.jpg|0|Men in pants and coats walk up a steep and narrow road .|
1215804065.jpg|0|Someone parasailing with a green parachute that has a face on the top of it|
121590361.jpg|0|Two guys , one wearing a blue jacket and the other wearing a red jersey play the trumpet together .|
121800200.jpg|0|Many people are climbing the mountain surrounded by pretty green trees .|
1218091024.jpg|0|Two policemen looking at a building from a distance by their car with binoculars .|
1218456659.jpg|0|Small children with dark hair , dressed in brown smocks with sandals make faces as they dance .|
121861208.jpg|0|A young lady with brown hair is reading a compass while the man next to her points to a paper .|
121971540.jpg|0|Two people outside cleaning windows while on a ledge of a boat .|
1220027979.jpg|0|Three children , baby in the center , sit in an outdoor swing chair .|
122019659.jpg|0|A young boy prepares to field a baseball with people in the background .|
1220401002.jpg|0|Two young girls are playing and laughing in a green grassy yard .|
122156386.jpg|0|People in black coats walk slowly through deep snow to approach a bridge in winter .|
122188825.jpg|0|A construction worker in a yellow vest digs in the street while a second worker looks on .|
122189647.jpg|0|Three men with yellow vests doing work on the side of a street with three blue and white trucks nearby .|
122190424.jpg|0|Three men with reflective safety jackets are watching two men in reflective jackets put rocks into a hole in the road .|
122202217.jpg|0|The journey is temporarily delayed by mechanical malfunctions .|
1222063706.jpg|0|A woman in a brown knee length skirt and a silk brown button up shirt is sitting on a stone bench at a art gallery fixing her skirt .|
1222322358.jpg|0|A young boy in orange and white swings in a playground at a park .|
122301379.jpg|0|Two men wearing khaki pants are looking at a tree that has just been felled by a saw .|
1223671563.jpg|0|Construction workers working on a highway at night as people look to see what they are doing .|
12238723.jpg|0|A man wearing sunglasses playing a silver guitar .|
122427967.jpg|0|A group of people in a coffee shop at night have coffee and juice together .|
12243003.jpg|0|Four people of all different walks to life share one park bench while one man plays the guitar .|
1224744193.jpg|0|A man and a woman are fishing on a small boat , in a lake surrounded by a bunch of trees .|
1224851143.jpg|0|A little boy is eating his food off of a spoon while sitting on a patio .|
12252043.jpg|0|Four young Asian boys hold bowls and chopsticks as they stand around a barbecue .|
1225443522.jpg|0|A woman in a blue coat and blue heels walks down a city sidewalk at night .|
1225603792.jpg|0|A man and women outside , the women is in a boat and the man is holding something in his hand putting it up to the women 's mouth while wearing sunglasses .|
1225687681.jpg|0|A man in a gray shirt is operating the soundboard for a social gathering .|
122634567.jpg|0|A man wearing glasses holds a flip phone in his hand while a woman wearing earrings stands behind him .|
1227655020.jpg|0|A brown dog and a black dog are standing against each other in some grass|
1228304869.jpg|0|The man in a red checkered shirt is having beer and playing frisbee in the park .|
122868800.jpg|0|Two people are working the one guy is measuring and the other guy is watching|
1229536824.jpg|0|Native Americans are dressed up in native clothing and are participating in an activity together .|
122958692.jpg|0|A man in white playing tennis is still in midair after jumping to hit the ball .|
1229756013.jpg|0|A dog leaps into the air in a grassy field surrounded by trees .|
1230594535.jpg|0|A lady wearing a green shirt stands on the window seal of a brick building as a young boy watches on .|
123101580.jpg|0|Two girls are playing soccer and one is wearing a white shirt with green shorts showing the number 4 , while the other girl is wearing a red and white shirt .|
1231229740.jpg|0|A toddler wearing a pacifier is sleeping on a red blanket with a teddy bear at his side .|
1231348815.jpg|0|"A rickshaw puller in an Asian country smiling and making a "" thumbs up "" sign at the photographer ."|
1232148178.jpg|0|There is a little blond-hair girl with a green sweatshirt and a red shirt playing on a playground .|
123244147.jpg|0|A constructions site on the side of the mountain with a bulldozer digging in the ground that is all dirt|
123314995.jpg|0|A man holding another man by the back of the head about to punch him in the face .|
123315267.jpg|0|Two men are wrestling , one has the other pinned to the floor and the man on the floor is wincing in pain .|
123315301.jpg|0|Two men , one with a beard , red t-shirt , and black pants and the other one in a gray t-shirt and black pants , appear to be fighting .|
123346365.jpg|0|A group of African American people dressed up have their hands together as if in prayer .|
12335073.jpg|0|An old woman wearing a yellow jacket and blue jeans trying to choose some vegetables from a street stand .|
123416768.jpg|0|Three women at a shopping mall , one has a dog , one is on her cellphone , one is playing with her necklace .|
1234206849.jpg|0|Two women donning hats adorned with flowers pose for a picture .|
1234293791.jpg|0|A young girl wearing a helmet and riding a brown horse .|
1234638761.jpg|0|A man in a black shirt shares something with a group of girls sitting on a bench .|
1234817607.jpg|0|An elderly man is smiling while sitting in front of a row of soda cans .|
123501647.jpg|0|There are items hanging up in the background and then there are picnic tables made of wood and two big grills where people are cooking and a man watching .|
1235099089.jpg|0|A young girl in dark shorts and a blue tank top runs on the grass near an orange cone and tape .|
1235455146.jpg|0|An asian family is picnicking at the beach while others play in the water .|
1235580648.jpg|0|The two men are wearing tall hats , one hat is a red print and the other is gold colored .|
1235681222.jpg|0|A person in a blue shirt sits behind two people sitting on a wood bench .|
1235685934.jpg|0|A man wearing sunglasses is standing next to a person who is wearing a hat and breathing mask .|
123628218.jpg|0|Three people , one with a black shirt , one with a navy blue jacket , and one with a red t-shirt , working in an office with a large messy bookshelf .|
1236951314.jpg|0|A swimming person is watching a child jump into a pool with blue water .|
1236964638.jpg|0|Child flips off pool diving board , man and another tumbling child at poolside .|
1237177353.jpg|0|A lady with an orange jacket is holding a walkie talkie , while another lady wearing a lime green jacket is standing near her looking at something in her hand and holding a cane .|
123728333.jpg|0|An older man finishes the last touch up on his sculpture .|
12379850.jpg|0|Large skillet full of soup boiling over an open campfire and woman rummaging in a cardboard box in background .|
1237985362.jpg|0|A young woman in a blue shirt stands , holding a young girl in a denim dress .|
1238084765.jpg|0|A man in blue shirt with a spatula is bending over to pick something up while grilling , as another man in red and black rain jacket leans on grill and watches .|
123866385.jpg|0|A red liquids travels down a grate as it leaks across a street .|
1238849490.jpg|0|A group of people , of all ages , listening to a concert being performed by a solo practitioner .|
123889082.jpg|0|Two dogs are playing in a grassy field ; one dog is biting the ear of the other dog .|
1239262721.jpg|0|A blond woman waring a straw hat , black halter top , gray shorts and black flip-flops sitting on the ground drawing on the sidewalk .|
12393802.jpg|0|A man in a green t-shirt and long tan apron hacks apart the carcass of a cow while another man hoses away the blood .|
12393804.jpg|0|A man with a large red feather in his hat is sitting on top of a horse .|
1239873050.jpg|0|Three people in a group of cars in what appears to be a city scene ; two of them carrying a large bottle and one is a female dressed in high heels .|
123997871.jpg|0|The woman lacrosse player in blue is about to catch the ball .|
1240297429.jpg|0|A dog is wearing a red number 6 and running through a field of green grass while being chased by a bird .|
124106477.jpg|0|A woman in a brown shirt is about to release a blue bowling ball into the aisle .|
124145159.jpg|0|Two men , one looking at a screen with a drum next to him , while the other is a man dressed in a white shirt is talking into a microphone .|
124195430.jpg|0|A large brown horse stands over a small black colt that is kneeling on the sand .|
1242394484.jpg|0|A young boy watching and admiring puppets in a puppet shop at the downtown convention center .|
12424190.jpg|0|A man is sleeping on a hammock right next to a body of water .|
1242603438.jpg|0|A group of 11 smiling kids and young teens are divided into two groups , in a large , indoor swimming pool , with the back person in each group holding their arms up .|
1242629236.jpg|0|A man is sitting on a short stool , with his back turned to the camera , facing some stacked orange and yellow crates .|
1243756.jpg|0|A man in strange outfit sits in a lawn chair near a Ben and Jerry 's stand .|
1243798805.jpg|0|A street performer strumming on his guitar , waiting for people to toss him tips .|
124390903.jpg|0|A woman wearing black glasses is sharing sweets with a toddler girl wearing a princess hat .|
1244140539.jpg|0|A black and brown dog is laying on a white shaggy carpet .|
1244306891.jpg|0|A group of friends smile for a picture at the beach .|
1244485675.jpg|0|A little boy looks at his reflection in a burnished marble wall .|
124488273.jpg|0|A group of people with bikes looking in the direction another young person is pointing .|
1245022983.jpg|0|A child in all pink is posing nearby a stroller with buildings in the distance .|
1245194315.jpg|0|A man in sunglasses talking to a blond woman in front of a store window .|
124523773.jpg|0|A busy city scene with colorful lighted buildings and a lot of people walking on the street .|
124534466.jpg|0|A woman in a blue jacket is bending down and holding out her arms for a little boy .|
1246237064.jpg|0|A bald white man wearing an apron dines alone at a restaurant table , set with a full meal and a bottle of wine .|
1246239396.jpg|0|A man wearing a white apron is sitting at a table with a meal in front of him .|
1246863003.jpg|0|Three chefs , wearing white hats and black aprons , are preparing food in a crowded kitchen .|
1247181182.jpg|0|A man wearing a blue shirt crouches on a rocky cliff .|
1247484195.jpg|0|A little girl wearing a yellow dress moves frantically in front of a crowded baseball stadium .|
1248357227.jpg|0|Three children in jackets looking at water 's edge looking at their reflections in a lake|
1248734482.jpg|0|A girl wearing a pink shirt lays on the green grass and looks up .|
1248747267.jpg|0|"A man and woman are holding a sign that reads , "" Teaching Children for peace "" ."|
124880336.jpg|0|Three people wearing colorful costumes and masks sitting between two stone statues .|
124881487.jpg|0|Blurry picture of mountain biker descending rocky trail .|
1248940539.jpg|0|Three little blond girls , two in blue , one in pink , play on a sunny beach .|
1248953128.jpg|0|A little girl in a colorful dress is playing with a blue and red soccer ball .|
124972799.jpg|0|A snarling brown and black dog corners a brown long-haired cat under a wooden bench .|
1250181412.jpg|0|Six people ride mountain bikes through a jungle environment .|
1250745375.jpg|0|A group of people attending either a concert or a party .|
1250845715.jpg|0|Two women sitting under a tent , one with shirt red-hair , dark clothes drinking and the other laying down playing the guitar in a green top and jean peddle pushers both barefoot .|
1250854171.jpg|0|A man with an axe chopping wood in front of a teepee .|
125093729.jpg|0|A boy wearing a bike helmet , jeans , and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk .|
1251558317.jpg|0|A woman and a young boy sit on a police motorcycle and smile for the camera .|
1251583490.jpg|0|A skinny shirtless man wearing sunglasses , a tiger scarf around his neck and a black belt and jeans is hammering on a metal rod .|
1251716308.jpg|0|A person with short hair and a scarf plays a strange-shaped instrument with a bow .|
1251898514.jpg|0|two men in a wooden boat , one wearing yellow and one wearing black , traveling on a smooth body of water .|
1252210354.jpg|0|A young man , with billowy red-hair , lines up his shot of the 9 ball on a pool table .|
1252396628.jpg|0|a man in a red outfit is riding a red motorbike uphill on a motocross circuit .|
12526324.jpg|0|A child is taking a drink from a large cup with a straw being held by a woman .|
125272627.jpg|0|Several women are gather around a table in a corner surrounded by bookshelves .|
1252787177.jpg|0|Three pairs of different-colored underwear hanging from a clothesline with people and cars in the background|
1253095131.jpg|0|Two blond women sit outside as people walk by wearing casual clothing and some wearing bookbags .|
125319704.jpg|0|Two people , in bike gear , stand with bicycles near a rocky waterbed .|
1253264731.jpg|0|A girl wearing a pink shirt and overalls is smiling and there is another child that is out of focus .|
1253275679.jpg|0|a young boy wearing a clever black and white shirt with his head bowed down|
125382282.jpg|0|The blue SUV was completely totaled in the accident and was towed away promptly .|
1254659.jpg|0|"A sign that displays "" Mongolian BBQ "" shines above two employees in white shirts and caps and green aprons ."|
1255504166.jpg|0|A small child in water with a splash encircling him while the white clouds float over the mountains .|
1255599434.jpg|0|Two young boys in swimming trunks are in the water looking at each other .|
1255846277.jpg|0|A big green tractor pulls a red attachment along a weeded area .|
125635185.jpg|0|Three children are playing outdoors , two of them on a metal barrel swing .|
1257692349.jpg|0|A varied crowd mills about ( or rough-houses ) on a public street , with lots of bicycles on display .|
1258371874.jpg|0|Two individuals on a beach jumping up with their arms and legs spread wide open .|
1258913059.jpg|0|Three people sit at an outdoor table in front of a building painted like the Union Jack .|
1259627071.jpg|0|There are about a dozen of men in work clothes that are getting directions for a task .|
1259936608.jpg|0|The two young girls , one wearing a skirt and the other wearing shorts , are playing in a bubbling fountain .|
126042604.jpg|0|A young boy wearing a white shirt is dangling from the monkey bars .|
1260501563.jpg|0|Three dogs on the beach , one has it 's mouth open .|
1260816604.jpg|0|A person in a red car , with a bridge in the background .|
1262077938.jpg|0|A young asian woman wearing long shorts and a gray collared t-shirt is sitting on a wooden bench .|
126227418.jpg|0|A man in a plaid shirt with a laptop in his lap is sitting next to a table with a microscope and a circuit board on it .|
126238618.jpg|0|Man dressed in coat , scarf , and hat painting a picture of a building on an easel in the streets .|
1262454669.jpg|0|a woman is sitting on a bench with a latte in her lap and a white dog on a blue leash to her side .|
1262583859.jpg|0|A man in a bright green shirt and sunglasses is riding a bicycle through the streets whilst drinking a latte .|
1262720546.jpg|0|A young musician playing a small guitar and singing , while sitting in a white plastic chair .|
1262808368.jpg|0|A woman with a blue shirt and blue shorts has her hand on a white taxi , as a boy in a green and white shirt walks beside her .|
1263126002.jpg|0|Baby with blond pigtails in yellow room attempting to climb out of green playpen .|
12637806.jpg|0|A man in jeans and a blue long-sleeved shirt is on his phone while leaning on the edge of a building .|
126378326.jpg|0|Children are climbing and digging in the sand at a makeshift playground , which features a structure made from tires .|
1263801010.jpg|0|A person in a red and black ski outfit is looking over a snowy , mountainous landscape .|
126438084.jpg|0|A man in all white sitting cross-legged around big wide baskets of different vegetables in a market .|
12648121.jpg|0|A skateboarder in a red baseball cap , black shirt and tan shorts skates alone in a wide open space .|
126514207.jpg|0|A child is rock climbing while wearing a white safety helmet , white shirt , blue jacket , blue jeans and white sneakers .|
1265343716.jpg|0|The girl with the long brown hair and bangs in her face is holding her hand to her chest .|
1265501253.jpg|0|A woman in jeans and a hoodie on a subway sleeping while others ride along .|
126594141.jpg|0|A girl with a ponytail is tying her shoes with a bent knee while on a grassy field .|
1266008699.jpg|0|A man wearing a yellow visor , yellow shirt and green shorts is in the air .|
1266116986.jpg|0|A little girl wrapped in a dark blanket smiles broadly and stirs a spoon in a pan while she stands beside a crowded kitchen counter .|
1266359954.jpg|0|A woman seated on the subway wearing blue jeans and a black shirt with small designs has her head bent down to her knees .|
12668600.jpg|0|A young boy actively engaged in display model .|
126762293.jpg|0|A man in a black shirt and blue pants jumps over a stack of wooden boxes .|
1267711451.jpg|0|a black and white dog walking through the grass with a long stick in his mouth .|
126772535.jpg|0|bald man in what looks like to be a lab with a lady watching as he is mixing some liquids in clear cup containers|
126823727.jpg|0|A young bearded man in a gray hooded sweatshirt stirs a pot with a wooden spoon .|
126824259.jpg|0|A woman wearing a blue sweater sits at a table with a colorful tablecloth and clasps her hands together .|
1269021329.jpg|0|A woman works on a piece of computer equipment , while surrounded by a variety of mechanical and computer equipment , in what appears to be some type of laboratory workroom .|
1269022629.jpg|0|A skinny guy with long curly hair and glasses is wearing white gloves as he injects something in a bottle|
1269470943.jpg|0|The little boy fell face first into the grass while playing football .|
1269844288.jpg|0|Woman adjusting her boot near a large crowd of people at an outdoor event .|
1271210445.jpg|0|A birthday celebration taking place for a girl who has reached age 5 .|
127146749.jpg|0|A green train getting ready to enter a tunnel , along with the train conductor who is wearing a blue hat and shirt .|
127149546.jpg|0|A man looking at the back of a computer wires inspecting the job he has done .|
1271579512.jpg|0|A casually dressed man has several flutes into which he is pouring champagne .|
1271960365.jpg|0|A black dog runs after another black dog who is carrying a ball .|
127257426.jpg|0|A young girl jumping off a concrete block , with her arms and hands in the air , above her head .|
1273001772.jpg|0|About 12 kids and a few adults get splashed by an off-camera source .|
127332812.jpg|0|An native-looking older man is sitting and working on making an item that looks to be similar to his hat or bag which is beside him .|
12736326.jpg|0|Blond-haired woman pulling apart a watermelon , sitting atop a marble table .|
1274268203.jpg|0|A crowd of men and women wait to board a train at a train station .|
1274416519.jpg|0|A young child dressed in a yellow plaid shirt and a blue hat , sits and stares out at the water .|
127449574.jpg|0|A boy in a gray hooded sweater , looking at a school of fish at an aquarium .|
127450902.jpg|0|Crosscountry skiers are traveling towards the mountains at sunset .|
127480623.jpg|0|A man talks to several others behind a table in a restaurant kitchen .|
127488876.jpg|0|One man in red shirt and black pants with a man in white shirt and tan shorts , golfing .|
127489408.jpg|0|A woman in a blue shirt and pink sweater , with a slightly goofy expression , is sitting at a table where a game with miniature players and dice is being played .|
127490019.jpg|0|A woman in shorts and a blue sleeveless shirt leans over a golf club .|
1275693139.jpg|0|A group of people wait in line in front of a counter .|
1275832390.jpg|0|The person towards the right is wearing riot uniform while people seem to be filing out .|
127644661.jpg|0|A woman in a lavender sleeveless top and a nose ring is laughing while covering the eyes of another woman wearing a yellow striped shirt with her hands .|
127685074.jpg|0|A woman is reading a newspaper and a boy is resting his head on a seat in a rail car .|
12770842.jpg|0|People sit in a crowded stadium watching some sort of event - there is a woman with red-hair in the foreground and in the bottom left corner two people stare directly at the picture taker .|
1277185009.jpg|0|A topless person with a backpack is shown against on a pile of rocks with a cloudy background .|
1277743944.jpg|0|A boy dressed in khaki shorts and a red shirt runs on a beach with green , white and blue structures and a half moon behind him .|
1277949368.jpg|0|A tall gray pole behind which a person wearing an orange shirt is perched on the wall and hiding his or her face with one hand .|
1278579569.jpg|0|A man and a lady , carrying a gray bag on her shoulder , are walking among a crowd at a gathering .|
1278589645.jpg|0|A man in traditional orthodox Jewish dress is seen alone from behind .|
127875146.jpg|0|A man in a blue sweater stares at the driver of a car on the street .|
1278818225.jpg|0|A man using a metal detector walking on the beach as people are in the water and on the beach .|
1279422342.jpg|0|A boy wearing a blue shirt is outdoors and is closely examining a found object with yellow tentacles pointing upwards .|
1279461814.jpg|0|Two children , a boy in a blue shorts suit and a girl in a blue jumper , have a conversation in the hallway of a church .|
1280147517.jpg|0|A waterskiing man does a flip behind a speedboat .|
1280221720.jpg|0|An man in khaki shorts and a white t-shirt is lifting a toddler onto the lap of a Jelly Belly .|
1280320287.jpg|0|A man is pulled behind a boat on a knee board while another doing the same begins to fall .|
1280499679.jpg|0|A african american man with a gray shirt seasoning meat on a barbecue grill .|
128097991.jpg|0|An African child attempts a headstand on the front of a boat painted blue and white in water next to a field of crops .|
1281282435.jpg|0|Some young men looking over the edge of a bridge on a sunny day .|
128128618.jpg|0|Two men are sitting on a park bench serenading people walking through the park at night .|
1282392036.jpg|0|two women and a child are sitting by a cart of arrows in front of a booth at a medieval Fayre .|
12830823.jpg|0|There are several people and children looking into water with a blue tiled floor and goldfish .|
1283466.jpg|0|There is a man wearing construction gear , standing next to a bulldozer that is picking up rubble and debris .|
128391889.jpg|0|A beach scene with three boys in swim shorts each holding paddle ball racquets but no ball in sight .|
128395402.jpg|0|A woman on a blue bike with a pink helmet rides by a public fountain as the sun rises over an urban area .|
128395441.jpg|0|A rider in a red shirt rides his or her bike next to an outdoor fountain .|
128395625.jpg|0|Two people with helmets are riding bikes in front of a building .|
128395941.jpg|0|Two bicycle riders are riding along side railroad tracks .|
128396110.jpg|0|A couple enjoy a beautiful day bicycling on a bike trail wearing bicycling safety helmets and gloves .|
128396150.jpg|0|A bike riding couple dressed in bike gear and helmets take a minute to site on a bench to talk and park their bikes .|
128396207.jpg|0|A bike rider with khaki green shorts , a blue shirt , backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side .|
1283974580.jpg|0|A child with a blue safety helmet is standing near a blue bicycle .|
128404184.jpg|0|Two little boys in yellow shirts are walking in grass and looking behind them .|
128452798.jpg|0|A kid is pulling a man trying to get him to do something in front of a crowd of people .|
128479785.jpg|0|A young girl in a black shirt and a blue helmet is sitting on a quad , or four wheeler , with her right hand on the handlebars .|
128479788.jpg|0|Two little blond girls in helmets are sitting on a red ATV .|
1285067106.jpg|0|The boy is wearing a white baseball uniform and holding a baseball .|
1285874746.jpg|0|The back of a lady wearing a blue halter top is shown , a crowd in the distance .|
1286408831.jpg|0|A boy with his mouth open and tongue sticking out clinging to a bar next to a platform .|
1286805224.jpg|0|A pretty asian girl smiles from a window next to a neon takeout sign .|
1287064529.jpg|0|A Husky dog wearing green straps is turning its head away from the object in front of it .|
128706814.jpg|0|A cartoon cutout of Snow White is standing in front of a store display window while a woman in a large hat is standing cross legged at the door .|
128706819.jpg|0|A woman is serving a dish to another woman in a red and white dress .|
1287073593.jpg|0|Five sled dogs are pulling a person on a sled , through the snow .|
1287166023.jpg|0|A lone musician in black is on stage , playing an acoustic guitar and singing into a microphone .|
1287475186.jpg|0|A small boy is sitting in the water and water is splashing up through his legs .|
128755800.jpg|0|A skinny person wearing and Mondesi jacket and jeans dress shoes is walking down the cemented bridge|
1287704027.jpg|0|A woman wearing a short-sleeved striped shirt and carrying a green shopping bag examines fish in an open air market while a vendor in a white apron over a gray t-shirt hands her an empty plastic bag .|
1287768104.jpg|0|A lady standing wearing black and has a black mohawk has her arm around a guy with a brown bucket hat , green cargo pants and black shirt .|
1287905264.jpg|0|a child reaches up into the air as a woman stands to his left and another person is seen wearing jeans to his right|
1287920676.jpg|0|A white dog with red straps on it is looking back .|
1287931016.jpg|0|Two dogs , one black and one white , face the camera in a field of snow .|
1287982439.jpg|0|A dog runs through the water as he looks up at the sky with his mouth open .|
1288909046.jpg|0|A dog takes a leap of faith as he jumps into a pool to grab an orange toy .|
128912885.jpg|0|A white dog is jumping in the air attempting to catch a red ball .|
1289142574.jpg|0|The boy hops from one picnic table to the other in the park .|
1289352548.jpg|0|A woman with a small dog gazes at a man with a larger dog .|
1289352588.jpg|0|A man and a woman are at a beach with other people nearby , and the woman is touching the man 's face .|
1289625678.jpg|0|A young child in pink is pushing downed leaves as grass into a pile .|
1289951084.jpg|0|Woman in a green and white striped shit lying in a chair with a yellow bag , holding a folded piece of paper .|
1289953720.jpg|0|A blond lady is reaching for a light in IKEA .|
1290285741.jpg|0|Three young women in white dresses perform a twirling dance in front of a crowd .|
12904242.jpg|0|A female swimmer in a black bathing suit about to jump off the racing platform into a pool .|
12904363.jpg|0|Two swimmers race in a pool with a red line between them .|
1290525613.jpg|0|Two young , barefooted boys are standing outside next to an area covered with trash ; behind them are tall , green trees and shrubs .|
1290571209.jpg|0|A little boy is holding a green and yellow sponge while standing in front of a stove .|
1290894194.jpg|0|A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .|
1292033319.jpg|0|A woman standing outside leaning against a shovel which is in a bucket as she stairs at a man with a green cap .|
129269068.jpg|0|A man in a dirty hat and sweater works on a remodeling project .|
1292715668.jpg|0|A woman in a long black burqa walks toward a shopping area while a short-haired man with a beard walks beside her .|
129321675.jpg|0|A large group of people are dining in a restaurant and smiling for the camera .|
129441311.jpg|0|A woman with a black purse sitting in front of crystal clear water .|
1294431829.jpg|0|A man dressed in white overalls with a red cap , juggling a green ball and flaming torch , in front of a crowd of onlookers .|
1294578091.jpg|0|Standing man on phone with seated woman writing , near artist 's outdoor display .|
129462636.jpg|0|A chihuahua on a leash stands outside a door grate , behind which the lower legs , skirt , and hand of the person holding the leash can be seen .|
129474628.jpg|0|Roppolo 's Pizzeria serves is open at night and serving customers .|
1294940311.jpg|0|A woman drinking an iced beverage through a straw in a dimly lit room .|
129528391.jpg|0|A man carrying a musical instrument and wearing a gray jacket , purple hat and purple scarf examines some money as he stands near a worn utility pole .|
1295476404.jpg|0|A female harp player peers through the middle of her instrument while performing .|
1295669416.jpg|0|A girl wearing a red and black striped shirt is sitting on a brick wall near a flower garden .|
1295671216.jpg|0|A person in jeans and a blue sweatshirt aims a camera while standing near a crowd of people .|
