image_name|comment_number|comment|corrected_comment
437549483.jpg|0|Dark-skinned female dressed in white and black martial arts uniform strikes a lunge pose .|Цагаан, хар тулааны урлагийн дүрэмт хувцас өмссөн бараан арьстай эмэгтэй цохилт өгч байна.
4375860427.jpg|0|A woman in a black coat is weaving with red , blue , and yellow thread .|Хар пальтотой эмэгтэй улаан , хөх , шар өнгийн утсаар сүлжиж байна .
4376136908.jpg|0|A young Indian boy is blowing bubbles with a classic bubble blower .|Энэтхэг хүү сонгодог хөөс үлээгчээр бөмбөлөг үлээж байна.
4376178.jpg|0|A man in a blue baseball cap and green waders fumbles with a fishing net in a blue boat docked beside a pier .|Цэнхэр бейсболын малгай өмссөн, ногоон балтуур өмссөн хүн хөлөг онгоцны зогсоолын хажууд байрлуулсан цэнхэр завинд загас агнуурын тор барьж байна.
4376216802.jpg|0|There is a woman with a purple wrap on who is making quits the old fashion way with a loom .|Нэхдэг ягаан өнгийн боодолтой эмэгтэй нэхмэлийн машинаар хуучин загвараа орхиж байна.
437636033.jpg|0|A large group of people are waiting to taste and purchase olives at an outdoor market .|Гадна зах дээр оливыг амталж, худалдан авахаар олон хүмүүс хүлээж байна.
4376363559.jpg|0|A man wearing a black hat and heavy green coat harnesses a black horse wearing a teal and pink blanket .|Хар малгай, өтгөн ногоон хүрэм өмссөн эрэгтэй цайвар, ягаан өнгийн хөнжил өмссөн хар морийг уяж байна.
437673289.jpg|0|In this photo you see an individual repelling down a rock front , on a clear blue sky day .|Та энэ зурган дээр цэлмэг хөх тэнгэрийн өдөр хадны нүүрэн дээр няцаж буй хувь хүнийг харж байна.
4376939715.jpg|0|A business event is taking place with an attractive blond woman smiling at the camera with her phone in her hand .|Үзэсгэлэнтэй шаргал үст бүсгүй гартаа утсаа барин камер руу инээмсэглэж буй бизнесийн арга хэмжээ болж байна.
4377027216.jpg|0|Some pedestrians are walking at an outdoor oriental marketplace while a yellow motorbike is parked in the middle or the market .|Зарим явган зорчигч гадаа дорнын зах дээр алхаж байхад дунд эсвэл зах дээр шар өнгийн мотоцикль зогсож байна.
4377657899.jpg|0|A woman ice skater is holding a Korean flag with men in the background in an Olympic arena .|Олимпийн талбайд эрэгтэйчүүдийн хамт Солонгосын далбаа барьсан эмэгтэй мөсөн гулгагч зогсож байна.
4377777923.jpg|0|A large group of runners are participating in a race , the woman in black looks cold .|Уралдаанд олон тооны гүйгчид оролцож байна, хар хувцастай эмэгтэй хүйтэн харагдаж байна.
4377802020.jpg|0|A woman wearing a long , sparkling white dress dances with a young man wearing a black shirt and black pants on the dance floor alone .|Урт гялалзсан цагаан даашинз өмссөн эмэгтэй хар цамц, хар өмд өмссөн залуутай бүжгийн талбай дээр ганцаараа бүжиглэж байна.
4377820231.jpg|0|A young Asian girl sits in an orange chair and looks away from the camera .|Ази залуу охин улбар шар өнгийн сандал дээр суугаад камераас өөр тийшээ харж байна.
4377824833.jpg|0|A group of children stand together , playing various colors of tambourine .|Хэсэг хүүхдүүд хамтдаа зогсож, янз бүрийн өнгийн хэнгэрэг тоглож байна.
437827172.jpg|0|A boy in a blue coat hangs his artwork on the wall .|Цэнхэр пальтотой хүү уран бүтээлээ хананд өлгөж байна.
4378559088.jpg|0|An Asian girl holds a bouquet to her face while standing in front of a row of yellow chairs .|Ази охин эгнүүлэн тавьсан шар сандлын өмнө нүүрэндээ баглаа бариад зогсож байна.
4378806339.jpg|0|A group of middle-aged women talking with each other .|Дунд эргэм насны эмэгтэйчүүд хоорондоо ярилцаж байна .
4378810163.jpg|0|Two women with ID cards around their necks are staring in the same direction .|Хүзүүндээ иргэний үнэмлэх зүүсэн хоёр эмэгтэй нэг зүг рүү ширтэж байна.
4378823.jpg|0|A woman wearing a red poncho is talking on her cellphone while holding her daughter who is wearing a pink dress .|Улаан пончо өмссөн эмэгтэй ягаан даашинз өмссөн охиноо тэврэн утсаар ярьж байна.
437917001.jpg|0|A dark colored man is laying on newspapers by a metal railing with his shoes off .|Харанхуй нэгэн эр гутлаа тайлж, төмөр хашлагын дэргэд сонин дээр хэвтэж байна.
4379322972.jpg|0|i see a lot of people with hats and gloves on running a race .|Би маш олон малгай, бээлийтэй хүмүүсийг уралдаанд гүйж байгааг харж байна.
4379493825.jpg|0|A female ice skater is lifting her leg and nearly touching her skate with her hand .|Мөсөн гулгагч эмэгтэй хөлөө өргөж, тэшүүрт нь гараараа хүрэх шахсан байна.
4379561906.jpg|0|A group of people wearing name tags gather round in a conference room watching in front of them .|Нэрний шошго зүүсэн хэсэг хүмүүс хурлын танхимд цугларч, тэдний өмнө харж байна.
4379576356.jpg|0|A tall , heavyset female with long black hair and wearing a gray blouse , holding a bag of potato chips , leaning against a white wall where four paintings are hung .|Дөрвөн зураг өлгөгдсөн цагаан хананд налан, урт хар үстэй, саарал цамц өмссөн, цүнхтэй төмс барьчихсан, өндөр, жиндүү эмэгтэй.
4379576888.jpg|0|A group of men and women workers give an applause .|Хэсэг эрэгтэй, эмэгтэй ажилчид алга ташиж байна.
4379578964.jpg|0|A woman in black puts her arm around another woman while their photo is taken .|Хар хувцастай эмэгтэй өөр эмэгтэйн зургийг авч байх хооронд гараа тэврэв.
4379588756.jpg|0|A group of runners makes their way up the black topped covered street .|Хэсэг гүйгч хар оройтой битүү гудамжаар өгсөж байна.
4379763864.jpg|0|A marathon runner either starting or passing through a checkpoint at a fundraiser marathon .|Хандив цуглуулах марафон дээр шалган нэвтрүүлэх цэгээр гарч буй марафон гүйлтийн тамирчин .
4379845375.jpg|0|Many people in running clothes are waiting for the run for haiti to start .|Гүйлтийн хувцастай олон хүмүүс Гаитигийн гүйлт эхлэхийг хүлээж байна.
4380054408.jpg|0|Runners are photographed as onlookers watch and take pictures of a Run for Haiti .|Гайтигийн гүйлтийн тэмцээнийг үзэгчид харж, зургаа авахуулж байх үед гүйгчдийг гэрэл зургийн хальснаа буулгаж байна.
4380082125.jpg|0|A group of individuals are running a race .|Хэсэг хүмүүс уралдаж байна.
4380236648.jpg|0|The young ice skater is dancing on ice while people in the background watch the show .|Залуу мөсөн гулгагч мөсөн дээр бүжиглэж байхад цаана нь хүмүүс шоуг үзэж байна.
4380486458.jpg|0|A casually dressed man gases confused at a pile of ingredients sitting on a kitchen counter .|Гал тогооны өрөөний лангуун дээр овоолсон орц найрлагыг хараад андуурч, энгийн хувцасласан эрэгтэй .
4380540363.jpg|0|A woman in a denim jacket and a bearded man with a red shirt and tan jacket are walking along a street .|Жинсэн хүрэм өмссөн эмэгтэй, улаан цамц, бор хүрэм өмссөн сахалтай эр гудамжаар алхаж байна.
438106.jpg|0|CHildren doing art projects on a table , with a bicycle and sundry equipment in the background .|Хүүхдүүд ширээн дээр унадаг дугуй болон төрөл бүрийн хэрэгсэлтэй урлагийн төсөл хийж байна.
4381281855.jpg|0|An older white couple ( man and woman ) dance outside on a park sidewalk while a band plays underneath a gazebo and people on a park bench watch .|Хөгшин цагаан хос (эрэгтэй, эмэгтэй) цэцэрлэгт хүрээлэнгийн явган хүний зам дээр гадаа бүжиглэж байхад хамтлагийнхан саравчны доор тоглож, цэцэрлэгт хүрээлэнгийн вандан сандал дээр хүмүүс харж байна.
4381641700.jpg|0|Two male runners wearing black long-sleeve shirts and a female runner wearing a blue long-sleeve shirt are running in a race .|Хар урт ханцуйтай цамц өмссөн хоёр эрэгтэй гүйгч, цэнхэр урт ханцуйтай цамц өмссөн эмэгтэй гүйгч уралдаж байна.
4381932580.jpg|0|A woman is sitting on a beach with her shoes off and on a cellphone talking , scratching her shoulder , while a group of 5 other people are walking in the background .|Далайн эрэг дээр нэг эмэгтэй гутлаа тайлаад гар утсаараа ярьж, мөрөө маажиж, цаана нь өөр 5 хүн алхаж байна.
4382642104.jpg|0|On a street in England , people watch a construction vehicle work on the road .|Английн гудамжинд хүмүүс барилгын машин зам дээр ажиллаж байгааг харж байна.
4383233985.jpg|0|A group of runners is running down a street , in front of onlookers , with the ground hill in the background covered in snow .|Хэсэг гүйгчид гудамжаар гүйж, хүмүүсийн нүдэн дээр цасанд дарагдсан толгодтой.
4383269886.jpg|0|A woman in a blue headband and goggles is walking or running in an public walk or run .|Цэнхэр боолттой, нүдний шил зүүсэн эмэгтэй олон нийтийн алхаж эсвэл гүйж байна.
4384686805.jpg|0|A man stands barefoot in jeans with his shoes in his hand and watches the sunset on a snow-covered hill .|Эр хүн жинсэн өмдтэй хөл нүцгэн, гартаа гутлаа бариад, цасанд хучигдсан толгод дээр нар жаргахыг харж байна.
4385122946.jpg|0|A shirtless , bearded man tries to fix his broken bicycle chain on a beautiful , sunny day .|Нарлаг сайхан өдөр цамцгүй сахалтай эр эвдэрсэн дугуйны гинжээ засах гэж оролдов.
4385291946.jpg|0|Several people , including a man in a blue shirt and two women wearing black , acquire food from a buffet table .|Цэнхэр цамцтай эрэгтэй, хар хувцастай хоёр эмэгтэй зэрэг хэд хэдэн хүмүүс буфет ширээнээс хоол авч байна.
438639005.jpg|0|A boy in red and a girl pink are walking through a low cut field .|Улаан хувцастай хүү, ягаан өнгийн охин хоёр намхан талбай дундуур алхаж байна.
4386588.jpg|0|"A group of women quilters are smiling , as a man in a red shirt and a woman in a white shirt hold up a quilt with the words "" Peace Knits "" quilted into it ."|"Улаан цамцтай эрэгтэй, цагаан цамц өмссөн эмэгтэй хоёр Энхтайвны сүлжмэл"" гэсэн бичигтэй хөнжлийг сөхөж байхад хэсэг ширмэл эмэгтэй инээмсэглэж байна."""
4387245953.jpg|0|A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design .|Зургийн арын хэсэгт хэн нэгэн зураг төсөлд завсарлагатай газар сууж байхад муруй ханыг чимсэн ойн дүр зураг харагдаж байна.
4387675829.jpg|0|A young girl plays with a train set toy and is wearing a white hooded sweatshirt with polka dots .|Залуу охин галт тэрэгний тоглоомоор тоглож, цагаан өнгийн юүдэнтэй цамц өмссөн байна.
4388402668.jpg|0|A young girl in a pink sweater is folding laundry .|Ягаан ноосон цамц өмссөн залуу охин угаалга эвхэж байна.
4388731466.jpg|0|Two men with matching orange shirts sit and talk to each other , as a man in a beret looks on in the background .|Улбар шар өнгийн цамц өмссөн хоёр эр ард суугаад бие биентэйгээ ярилцаж байх бөгөөд цаана нь нэг бэретка өмссөн хүн харагдана.
4389000364.jpg|0|A young girl sits in the lap of a young woman in the presence of three men and a baby .|Залуу охин гурван эрэгтэй, нялх хүүхдийн дэргэд залуу бүсгүйн өвөрт сууж байна.
4389769939.jpg|0|Several people are on a stage by a microphone ; one is lying on the floor while others are standing around with their hands out to their sides .|Хэд хэдэн хүн микрофоны дэргэд тайзан дээр байна; нэг нь шалан дээр хэвтэж байхад бусад нь гараа хажуу тийш нь дэлгэн зогсож байна.
4389770417.jpg|0|Four Eagle Scouts are on stage with camping gear in the background .|Дөрвөн Бүргэдийн скаут арын дэвсгэр дээр кемпийн хэрэгсэлтэй тайзан дээр гарч байна.
4389770745.jpg|0|Three boy scouts give presentations on a stage with two tents , a bench , and an American flag behind them .|Гурван хөвгүүн тайзан дээр хоёр майхан, вандан сандал, ард нь Америкийн далбаатай илтгэл тавьж байна.
4389771247.jpg|0|Two boy scouts are standing on what appears to be a stage surrounded by a camping scene .|Хоёр хөвгүүн зуслангаар хүрээлэгдсэн тайзан дээр зогсож байна.
4389771657.jpg|0|Five men of varying ages sitting in chairs on a stage with a Boy Scouts of America banner at their feet in front of them .|Өмнө нь Америкийн хөвгүүдийн скаутын туг барьсан тайзан дээрх сандал дээр сууж буй янз бүрийн насны таван эрэгтэй .
4389771753.jpg|0|There are five young boys on a stage wearing boy scout shirts , and one wearing a purple jacket .|Тайзан дээр скаутын цамц өмссөн таван залуу, нэг нь нил ягаан хүрэм өмссөн залуу байна.
4389772053.jpg|0|A young boy in a Boy Scout shirt sits in a folding camp chair indoors , with other similar chairs around him , and a green tent behind him .|Скаутын цамцтай залуу хүү дотор нь эвхэгддэг баазын сандал дээр сууж, эргэн тойронд нь бусад ижил төрлийн сандал, ард нь ногоон майхан байна.
439001264.jpg|0|Person in a bright green jacket jogs on a road along a field .|Год ногоон хүрэмтэй хүн талбайн дагуу зам дээр гүйж байна.
4390269250.jpg|0|There is a little asian girl with black hair and a white sweater eating a strawberry her eyes are cocked to the right and her fingers are wrapped around the long green vine that 's coming from the fruit .|Гүзээлзгэнэ идэж буй хар үстэй, цагаан ноосон цамцтай бяцхан ази охин нүдээ баруун тийшээ харж, жимснээс гарч буй урт ногоон усан үзмийн модыг хуруугаараа ороосон байна.
439037721.jpg|0|Two people with hats looking at a lake while sitting on a yellow-grassed hill .|Шар өвстэй толгод дээр сууж буй малгайтай хоёр хүн нуурыг харж байна.
439049388.jpg|0|People , possibly fishermen , with their boats in shadow on shore at an orangesunset|Улбар шар жаргах үед эрэг дээр сүүдэрт завьтай хүмүүс, магадгүй загасчид
4390537722.jpg|0|Two women and a younger girl laugh and converse in front of a green tent and blue microphone .|Хоёр эмэгтэй, нэг охин хоёр ногоон майхан, цэнхэр микрофоны өмнө инээлдэн ярилцаж байна.
4390538062.jpg|0|A group of teenage boys act on stage as Boy Scouts of America .|Хэсэг өсвөр насны хөвгүүд Америкийн скаутуудын дүрээр тайзан дээр гарч байна.
4390538370.jpg|0|Five boy scouts in jeans are standing in front of a tent .|Жинс өмссөн таван хөвгүүн майхны өмнө зогсож байна.
4390538512.jpg|0|A boy scout demonstrating the proper way of handling jar filled with liquid .|Скаут хөвгүүн шингэнээр дүүргэсэн ваартай хэрхэн зөв харьцаж байгааг харуулж байна.
4390538794.jpg|0|A group of five teenage Boy Scouts are standing on stage .|Таван өсвөр насны скаутын бүлэг тайзан дээр зогсож байна.
4390539398.jpg|0|Boy Scouts put on a performance piece displaying proper first aid techniques .|Скаутууд анхны тусламжийн зөв арга барилыг харуулсан үзүүлбэр үзүүлэв.
4391050214.jpg|0|two metal cages , one containing two rabbits , the other containing cardboard boxes .|хоёр төмөр тор, нэг нь хоёр туулай, нөгөө нь цаасан хайрцагтай.
4391092093.jpg|0|Workers stack blue crates at a dock and seagulls try to see inside them .|Ажилчид усан онгоцны зогсоол дээр цэнхэр хайрцгууд овоолж, цахлайнууд дотор нь харахыг хичээдэг.
4391181306.jpg|0|Two guys in jackets with the hoods on making a pose for the camera on the beach .|Далайн эрэг дээр юүдэнтэй хүрэмтэй хоёр залуу камерын өмнө зургаа авахуулж байна.
439171995.jpg|0|A man in a white shirt types at a desktop , near a window and black chair .|Цагаан цамцтай хүн ширээний компьютер, цонхны дэргэд, хар сандал дээр бичдэг.
4392254315.jpg|0|Local market where ladies are sitting at tables with food items that are sold in jars .|Эмэгтэйчүүд лонхтой хоол зардаг ширээний ард сууж буй орон нутгийн зах.
4392524083.jpg|0|A dark-haired man in a hospital gown lays with his head against a pillow and a breathing tube in his nose .|Эмнэлгийн халаад өмссөн хар үстэй эр толгойгоо дэрэнд нааж, хамартаа амьсгалын гуурстай хэвтэж байна.
4392574245.jpg|0|Two men with hats and a woman are jumping into calm water while wearing life jackets .|Малгайтай хоёр эрэгтэй, нэг эмэгтэй аврах хантааз өмсөн тайван ус руу үсэрч байна.
4393321765.jpg|0|A man in a gray shirt sorts through Hawaiian style shirts in a department store .|Саарал цамцтай эрэгтэй их дэлгүүрт Хавайн загварын цамцнуудыг ялгаж байна.
4393476043.jpg|0|Man in gray zippered jacket and red shirt pets a brown dog and holds a young girl in pink shirt , while a woman next to him holds an infant boy and a gray dog .|Саарал цахилгаантай хүрэмтэй, улаан цамцтай эр бор нохойг тэжээж, ягаан цамцтай залуу охиныг тэвэрч байгаа бол түүний хажууд байгаа эмэгтэй нялх хүү, саарал нохой тэвэрч байна.
439348091.jpg|0|Two African American men laughing with aprons on , while a third man wearing a chef jacket is on a cellular phone .|Хоёр Африк гаралтай америк эр хормогчтой инээж байхад тогоочийн хүрэм өмссөн гурав дахь эрэгтэй гар утсаар ярьж байна.
4393957264.jpg|0|Two chess players , the woman with brunette curls , tan sweater , and eyeglasses is picking at a fingernail , and the man with receding dark hair , has hands covering his face and is staring down at chessboard .|Хоёр шатарчин, шаргал буржгар үстэй, бор ноосон цамцтай, нүдний шилтэй эмэгтэй хурууны хумсаа түүж, хар үстэй эр гараа нүүрээ дарж, шатрын самбар руу ширтэж байна.
439492931.jpg|0|Four medium-sized dogs wrestle with each other on a grass field .|Дөрвөн дунд нохой зүлгэн дээр хоорондоо ноцолдож байна.
439569646.jpg|0|A little girl with a red dress facing a panel with her back to the camera .|Улаан даашинзтай, нуруугаа камер руу харсан бяцхан охин .
439584948.jpg|0|A man and woman in formal attire are standing in a high grass meadow , posing for the photographer , and she has two of her fingers up on one hand behind his head .|Албаны хувцастай эрэгтэй, эмэгтэй хүмүүс өндөр өвстэй нугад зогсож, гэрэл зурагчинд зургаа авахуулж байгаа бөгөөд тэр хоёр хуруугаа нэг гараараа дээш өргөөд, толгойных нь ард байна.
4395957776.jpg|0|Two little kids are on the stairs , one is wearing red and reading a book and the other is above him .|Шатан дээр хоёр бяцхан хүүхэд, нэг нь улаан хувцас өмсөж ном уншиж, нөгөө нь түүний дээр байна.
439638376.jpg|0|A little boy is looking out the balcony surrounded by plants , a toy bike , and plant pots .|Бяцхан хүү ургамал, тоглоомон дугуй, ургамлын саваар хүрээлэгдсэн тагт руу харж байна.
439662354.jpg|0|A man on a bicycle with a lot of scissors and various small tools on the front of it surrounded by a group of people .|Унадаг дугуй унасан хүн урд талдаа баахан хайч, янз бүрийн жижиг хэрэгсэлтэй хэсэг хүмүүсээр хүрээлэгдсэн .
439718023.jpg|0|A person is standing on top of a rock in the middle of a small stream surrounded by natural green trees .|Байгалийн ногоон модоор хүрээлэгдсэн жижиг горхины голд хадны орой дээр хүн зогсож байна.
4397606831.jpg|0|Two men who appear to be in good spirits , one in a red shirt and another in a blue shirt are climbing on a crosswalk signal pole .|Явган хүний гарцын дохионы шон дээр нэг нь улаан, нөгөө нь цэнхэр цамцтай сайхан сэтгэлтэй хоёр залуу авирч байна.
4397972067.jpg|0|2 men , both in jeans and a black top , are playing ping-pong .|Жинс өмд, хар топ өмссөн 2 эрэгтэй ширээний теннис тоглож байна.
4397975773.jpg|0|a little girl in a white dress walking along side a small stream while touching her foot to a rock and holding her hair out of her face .|Цагаан даашинзтай бяцхан охин жижиг горхины хажуугаар алхаж, хөлөө чулуунд шүргэж, үсээ нүүрэн дээр нь наасан байна.
43980543.jpg|0|A construction crew of 10 people is working on a new building structure .|Барилгын шинэ бүтэц дээр 10 хүний бүрэлдэхүүнтэй барилгын бригад ажиллаж байна.
439823342.jpg|0|A woman selling fresh vegetables on the streets in her cart .|Гудамжинд тэргэнцэртэй шинэ ногоо зарж буй эмэгтэй .
439830368.jpg|0|A man carrying bags , and a girl on a cellphone are walking across a pedestrian walk smiling .|Цүнх үүрсэн эрэгтэй, гар утас барьсан охин хоёр явган хүний замаар инээмсэглэн алхаж байна.
4398362068.jpg|0|Four younger children are together as one of the younger ones is looking at one older one that is with them .|Дөрвөн бага хүүхэд хамт байгаа бөгөөд тэдний нэг нь хамт байгаа нэг томоо харж байна.
4398587015.jpg|0|A man in a green and black coat does a burnout in a matching motorcycle in front of a crowd behind fences .|Ногоон хар пальтотой эрэгтэй хашааны ард олны нүдэн дээр таарсан мотоцикльтойгоо шатаж байна.
439916996.jpg|0|A woman in a blue jacket watches as her two brown dogs play with a red ball in a grassy yard .|Цэнхэр хүрэмтэй эмэгтэй хоёр бор нохойгоо өвстэй хашаанд улаан бөмбөгөөр тоглож байхыг харж байна.
4399206310.jpg|0|A man is holding a cigarette outdoors in front of a blue wall with a sink on it .|Гадаа угаалтууртай цэнхэр хананы өмнө нэг эрэгтэй тамхи бариад зогсож байна.
4399452054.jpg|0|Snow covers trees , a road , and a photographer holding an umbrella over his camera , on a tripod .|Мод , зам дээр цасан бүрхүүл тогтож , гэрэл зурагчин шүхэр дээрээ шүхэр барьдаг .
4399663161.jpg|0|Children are running near stationary bikes located next to a playground .|Хүүхдүүд тоглоомын талбайн хажууд байрлах суурин дугуйнуудын дэргэд гүйж байна.
4400226313.jpg|0|Tan man with a blue shirt with a graphic design , a white hat and glasses chewing while holding a hotdog and another friend food .|График дизайнтай цэнхэр цамцтай, цагаан малгайтай, нүдний шилтэй, хотдог, өөр найздаа хоол бариад зажилж буй бор шаргал эр.
4400598199.jpg|0|A bald man moves up a step out of the sunlight into the shade followed by a shirtless man with a yellow bag over his shoulder .|Нарны гэрлээс гарч сүүдэрт халзан нэг шат өгсөж, мөрөндөө шар цүнх үүрсэн цамцгүй эр дагаж явна.
4400684369.jpg|0|Two girls in white sitting next to man in tan shirt , with two boys who are facing away from camera , all sitting around a table with blue top and blue and white dinnerware .|Цэнхэр өнгийн цамцтай эрэгтэй хүний хажууд цагаан хувцастай хоёр охин, камерын эсрэг талд харсан хоёр хөвгүүн бүгд цэнхэр оройтой, хөх цагаан хоолны тавагтай ширээ тойрон сууж байна.
4400746838.jpg|0|A blond girl in a yellow shirt with blue flowers is covering her face .|Цэнхэр цэцэгтэй шар цамцтай шаргал үст охин нүүрээ халхалж байна.
4401074280.jpg|0|Two people riding a motorcycle through a very crowded street .|Хамгийн их хөл хөдөлгөөн ихтэй гудамжаар мотоцикл унасан хоёр хүн .
4401136784.jpg|0|A crowd watches as members of Lifesavers with Pride stand next to a float .|Бахархалтай Аврагчдын гишүүд хөвөгч онгоцны дэргэд зогсохыг олон хүмүүс харж байна.
4401293680.jpg|0|An older looking woman is taking notes in a lecture hall at a university , with younger looking students in the background .|Хөгшин царайтай эмэгтэй их сургуулийн лекцийн танхимд тэмдэглэл хөтөлж байгаа бөгөөд цаана нь залуу царайтай оюутнууд сууж байна.
4401319908.jpg|0|Young lady dressed in black shorts and light blue shirt sitting outside at a public table looking at a picture on her camera with her left hand on her face .|Хар шорт, цайвар цэнхэр цамц өмссөн залуу бүсгүй гадаа нийтийн ширээний ард сууж, зүүн гараараа нүүрээ барин камер дээрх зургийг харж байна.
4401471260.jpg|0|A man who is wearing a black coat is standing behind a camera on a tripod .|Хар пальто өмссөн хүн штатив дээрх камерын ард зогсож байна.
4401472290.jpg|0|A group of women , clothed in full black robes , walking down a hallway during the day .|Бүтэн хар дээл өмссөн хэсэг эмэгтэйчүүд өдрийн цагаар коридороор алхаж байна.
440165853.jpg|0|Brown and black horse jumping while person in blue outfit and white cowboy hat lays on the ground|Цэнхэр хувцастай, цагаан ковбой малгайтай хүн газар хэвтэж байхад бор хар морь үсэрч байна
440166415.jpg|0|A man in a cowboy hat , Texan boots , and a blue shirt bucks violently on a black horse with a white spot on its ' forehead .|Ковбой малгай, Тексан гутал, цэнхэр цамц өмссөн хүн духан дээрээ цагаан толботой хар морины дээгүүр ширүүн унав.
440184957.jpg|0|A man wearing a balloon hat and a grassy shirt holds up two large paper dolls .|Бөмбөлөг малгай, өвслөг цамц өмссөн эрэгтэй хоёр том цаасан хүүхэлдэй өргөж байна.
440190907.jpg|0|A group of people walk through a shopping mall .|Худалдааны төвөөр хэсэг хүмүүс алхаж байна.
44033136.jpg|0|A man wears glasses and pants as shadows are cast in the sun .|Наранд сүүдэр тусахад эрэгтэй хүн нүдний шил, өмд өмсдөг.
4403572803.jpg|0|A couple men taking pictures of a destroyed structure .|Нугарсан байгууламжийн зургийг авч буй хосууд .
4403580837.jpg|0|Women with dark hair sitting and standing near a pile of trash .|Овоолсон хогийн дэргэд сууж, зогсож буй хар үстэй эмэгтэйчүүд .
4403629017.jpg|0|A woman is sitting on a wooden bench at a wooden table where there is an old sewing machine and various sewing materials .|Хуучин оёдлын машин, янз бүрийн оёдлын материал байгаа модон ширээний модон сандал дээр нэгэн эмэгтэй сууж байна.
440375442.jpg|0|Four people in hazard suits and gloves are standing and posing for the camera in front of bags of trash .|Аюултай хувцас, бээлий өмссөн дөрвөн хүн хогийн уутны өмнө зогсоод камерын өмнө зургаа авахуулж байна.
4404273714.jpg|0|Two women , one in purple and the other in black and red , jump over hurdles in a contest .|Тэмцээнд нэг нь нил ягаан, нөгөө нь хар, улаан хувцастай хоёр эмэгтэй саадыг даван үсэрч байна.
440481388.jpg|0|Two women are sitting at a table , one is holding a baby and another child is playing on the floor .|Хоёр эмэгтэй ширээний ард сууж, нэг нь нялх хүүхдээ тэвэрч, нөгөө хүүхэд шалан дээр тоглож байна.
4404978183.jpg|0|A young lady with an umbrella is walking by while two women are adoring the adorable puppy one gentleman was walking .|Нэг ноёнтны алхаж байсан хөөрхөн гөлгийг хоёр эмэгтэй шүтэн биширч байхад шүхэр барьсан залуухан бүсгүй өнгөрч байна.
440536046.jpg|0|A man in a black shirt is looking at a woman in a white shirt with a silly face .|Хар цамцтай эрэгтэй цагаан цамцтай эмэгтэй рүү тэнэг царайтай харж байна.
4405699723.jpg|0|A man is sitting at a table , working with a machine of some sort .|Эр хүн ширээний ард суугаад ямар нэгэн машинтай ажиллаж байна.
4406616207.jpg|0|"A young man is walking past a storefront that says """" C E """" on it in giant lettering ."|"Аварга том үсгээр ""C E"" гэж бичсэн дэлгүүрийн лангууны хажуугаар нэгэн залуу явж байна."
4406792181.jpg|0|A young child in a striped shirt is lying underneath a desk .|Судалтай цамцтай бага насны хүүхэд ширээн доор хэвтэж байна.
4406961500.jpg|0|"A woman holding a microphone wearing a brown jacket , in front of a sign which says """" comedians you should know . "|"Хүрэн хүрэм өмссөн микрофон барьсан эмэгтэй, """" гэсэн бичээсийн өмнө, хошин урлагийнхныг та мэдэх ёстой."
4406996649.jpg|0|An eager team meets in the middle of the court in preparation of a big game .|Хүсэл эрмэлзэлтэй баг талбайн голд уулзаж, том тоглолтонд бэлдэж байна.
4407091501.jpg|0|A mother and daughter kiss in front of a light , blurry background .|Ээж охин хоёр цайвар бүдэгхэн дэвсгэрийн өмнө үнсэлцэж байна .
440737340.jpg|0|A man in a domino mask carries an amplifier up a hill .|Домино баг өмссөн хүн гүвээ өөд өсгөгч авч явж байна.
4407490214.jpg|0|Two young ballet dancers are performing with the boy on his knee and the girl standing on her toes .|Хоёр залуу балетчин хүүг өвдөглөн, охиныг хөлийн хуруун дээр нь зогсоож тоглож байна.
4407494664.jpg|0|A single ballet dancer wearing yellow is dancing on a stage with red curtains .|Улаан хөшигтэй тайзан дээр шар өнгийн хувцас өмссөн ганц балетчин бүжиглэж байна.
4407537205.jpg|0|A child is standing alone hear a pillar reading a book while pointing at the page .|Ганцаараа зогсож буй хүүхэд хуудас руу заагаад ном уншиж буй багана сонсогдоно.
4408414886.jpg|0|Here is a picture of a woman and her husband and child taking a stroll by the parking lot .|Зогсоол дээр нөхөр хүүхэдтэйгээ зугаалж буй эмэгтэйн зураг энд байна.
4408862587.jpg|0|A woman wearing a black jacket walking down the street with a young girl wearing a backpack , getting ready to pass a group of people standing on the street .|Хар хүрэм өмссөн эмэгтэй үүргэвчтэй залуу охинтой гудамжаар алхаж, гудамжинд зогсож байсан хэсэг хүмүүсийг хажуугаар нь өнгөрөөхөөр бэлдэж байна.
4409805003.jpg|0|The young man wearing a blue striped shirt is studying on his laptop computer and taking notes , next to him a cat is sleeping .|Цэнхэр судалтай цамц өмссөн залуу зөөврийн компьютер дээрээ хичээлээ бичиж тэмдэглэл хөтөлж байхад хажууд нь муур унтаж байна.
440984831.jpg|0|Man in white tank top looks on as another bends over in the kitchen .|Цагаан цамц өмссөн эрэгтэй гал тогооны өрөөнд тонгойж байх үед өөр хүн харж байна.
4410008455.jpg|0|A man in a beret and a woman in a pink coat visit a woman selling baked goods from her tent .|Майхнаасаа гурилан бүтээгдэхүүн зарж буй эмэгтэйн дээр борготой эрэгтэй, ягаан пальтотой эмэгтэй хоёр зочилж байна.
4410033566.jpg|0|A man leaning against a counter next to an open door .|Нээлттэй хаалганы дэргэд лангуу налан зогсож буй эрэгтэй .
